id,text,anotator1,anotator2,anotator3,label,links_post,account_post
804,Essa comunista de bosta da Globo lixo não vale nada.,1,1,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli
5664,"Acho bom é todos que colaram no Presidente durante a campanha ir trabalhar. Uma rede social tão bem acompanhada podendo ser usada para informações de real relevância, agora é só para você de fazer de vítima @joicehasselmannoficial ? Você é maior e mais inteligente do que toda essa situação mulher.😘",0,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
2818,VOCÊ SERÁ TOMBADA LOGO LOGO ESQUERDOPATA EMBUTIDA.,1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
2849,"Um ano fora da escola, pena dessa garota, estão usando sua imagem p/ influenciar e servir de fantoche nas mãos desses fanáticos esquerdopatas. Pior é que ela sofre pois no fundo acredita em tudo que lhe falam. Alguém em sã consciência deveria olhar e afasta-lá do mal e perigo que está correndo, mostrar o verdadeiro caminho !",0,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
3839,Ao contrário daqui o povo argentino acordou!,0,0,0,0,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila
6627,Vai dar certo Brasil!,0,0,0,0,https://www.instagram.com/p/CpSwP0Fu9Zg/,Fernando Haddad
1266,"Aos idiotas, O SILÊNCIO!",0,1,1,1,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
5729,Mulher guerreira ❤️,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
2885,"Se ela fala merda porque, vcs minions , ainda param pra ouvir ? O presidente de vcs é um poço de sabedoria né ?!",1,1,1,1,https://www.instagram.com/tv/B09BRCjB_gV/,Gleisi Hoffmann
5029,Vamos cresçer sin...brasil vai dar certo,0,0,0,0,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
4009,Arrepiou aqui. Quanta força!,0,0,1,0,https://www.instagram.com/p/B2xPpppAUaN/,Manuela d'Ávila
2037,Patriota queimando a amazônia? Cristão apoiando assassino? A continha toda fechada. Covarde.,1,1,0,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
1809,A máscara dessa traidora Joice Falsemam durou menos,1,1,1,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli
4521,Essa entrevista aqui é que vale a pena kkk @g9paes,0,0,0,0,https://www.instagram.com/p/B3efAGxlTKb/,Fernando Haddad
542,Lixo de congresso Senado e STF,1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
1520,"@lee_eid olha esse vídeo, desse vagabundo, o que a esquerda quer para nosso país!! Gostaria muito que visse, não seja enganada 😘",1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
4690,O povo que acredita nesse país está e estará com vcs hoje e sempre.,0,0,0,0,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
617,#cadeiaparaverdevaldo #prisaoglenngreenwald #impeachmentgilmarmendes #impeachmenttoffoli #somostodosmoro #somostodosdeltandallagnol #euapoioalavajato #euapoiobolsonaro #prisaoemsegundainstancia #impeachmentrodrigomaia #impeachmentdavialcolumbre #forafelipesantacruz #fimdoforoprivilegiado #fimdofundopartidario #lulaladrao #lulapreso #foratoffoli #fimdofundoeleitoral #cpilavatoga #globofakenews #bandlixo #fimdafolhasp #fimdopteseuspuxadinhos #fimdapecdabengala #impeachmentlewandowski #pacoteanticrimeja #portaria666ja #stfvergonhanacional #bolsonarovetaoabuso #vetabolsonaro,1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
2255,O q fortalece a esquerda são os traidores q se elegeram as custas do presidente e depois de eleitos o apunhalam pelas costas. Isso sim!!!😠,1,1,1,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
4185,Haddad quero vê a faixa presidencial no seu peito,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad
4803,"Eita, agora o meu coração pegou fogo 💟🔥",0,0,0,0,https://www.instagram.com/p/B5QeyE9lNSg/,Fernando Haddad
3717,Melhor episódio da vida ❤️❤️❤️❤️❤️,0,0,0,0,https://www.instagram.com/p/B1ejo45l4FI/,Fernando Haddad
4269,Esta eu não perco! O Duda é uma pessoa fantástica ❤️❤️❤️❤️,0,0,0,0,https://www.instagram.com/p/B4K2nvnF3cE/,Eduardo Bolsonaro
6643,Bolsonaro sempre,0,0,0,0,https://www.instagram.com/p/C3v9JGyvsjD/,Eduardo Bolsonaro
2014,"Vão continuar apoiando esse Bolsomerda, bando de trouxas?",1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
5208,"Mais uma terráquea vence o Miss Universo, parabéns!!!",0,1,0,0,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila
4364,"""Vcs que fazem parte dessa massa"" 😞",0,0,0,0,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
4144,"Oi, Haddad, quer ser meu amigo? Diz que sim!",0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad
6372,"Astral maravilhoso do nosso Presidente Lula, o Brasil precisa de quem acredite nele!👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼🤜🏼🤛🏼🫶🏼🇧🇷",0,0,0,0,https://www.instagram.com/p/C5S1qxgNqzX/,Gleisi Hoffmann
4550,Deus é contigo @damaresalvesoficial1 . Isso é o cúmulo do absurdo,0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
846,"Ja passou,da hora de saírem de cena seus comunistas da globo lixo!!!",1,1,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli
6815,Vou adquirir e ler,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
2295,"Realmente , seria mais sensato que os filhos do Presidente permanecessem calados!!! 👍",1,0,1,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
5393,TD contra os pobres.,0,0,0,0,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
6943,CONCORDO PLENAMENTE... PARABÉNS... AMÉM.,0,0,0,0,https://www.instagram.com/p/C5duspiJ3-_/,Carla Zambelli
1362,"e ninguém faz nada com esse crápula, estou indignada!",1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
6141,@joaoamgomes Por que os petistas têm tanto medo de investigarem a morte do Celso Daniel?,0,0,0,0,https://www.instagram.com/p/C45ML5SODEv/,Manuela d'Ávila
5271,"Com um Professor, a história seria outra...",0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad
3896,E ele quer decidir até as eleições vizinhas.,0,0,0,0,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila
693,"O povo ODEIA vcs, bando de marginais",1,1,1,1,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad
3237,"O tombo vai ser grande, eu vou aplaudir de pé.",1,1,0,1,https://www.instagram.com/p/C5gMnI0rOSg/,Eduardo Bolsonaro
2553,Verdade hoje nos estamos libertos da maldade do demônio Lula liberto do engano,1,1,1,1,https://www.instagram.com/p/B55Fxu4F5Y5/,Gleisi Hoffmann
5526,Duas tarifas. Abram os olhos e vigiem elas de mais perto.,0,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
2910,O que deveríamos esperar dessas escórias???,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
233,Cara pálida devolve o dinheiro a propina para o Brasil então,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli
6022,Ela é santa e perfeita kkkkk,0,0,0,0,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
3660,🇧🇷🇧🇷🇧🇷🇧🇷 vamos Brasil!!!! Muito lindo.,0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro
1817,#LulaEmPresidioComum #JoiceNuncaMais,1,1,0,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli
5616,Não acho não só enche de orgulho cada cidadão brasileiro ao ver um filho defender arduamente o seu pai.,0,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
2984,Traidores da pátria. Culpado do os imbecis que mandam essa gente pra Brasília 😱,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
2924,É inacreditável!! Bando de vermes !!!!,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
207,"Velhinha safada senil, alguém faça a gentileza de calar esses canalhas, já não suporto mais nem ver a cara desses hipócritas, Bachelet, Macron, Maduro, os petralhas e por aí vai",1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli
6658,O Brasil irá por vcs,0,0,0,0,https://www.instagram.com/p/C3L9ag3OpuG/,Eduardo Bolsonaro
1961,Enquanto isso o véio do baú dava um show de misoginia e racismo.,1,0,1,1,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila
1242,"@cartacapital papel ridículo que se prestam, cabe um processo nesse jornalista asqueroso, doente e nojento!",1,1,1,1,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
2421,Jogue duro com esses racistas do inferno!💪💪,1,1,1,1,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
4536,Voltando pra minha caverna bom dia.,0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
718,A farsa está armada. Verdadeiro circo.,1,1,1,1,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad
1985,ele é louco mesmo,1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
3535,Candidato a embaixador comemorando o massacre que a Alemanha nazista fez quando invadiu a Polônia.,0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro
4104,"Sou só eu ou mais alguém ficou preocupada com o jeito da Greta nesse vídeo?! Gente, sério, ela não parece bem. Acho que já está na hora das pessoas darem um pouco de paz pra ela. Pra uma garota de 16 anos, acho q ela já fez muito e me preocupa vê-la assim.",0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad
1905,São duas cobras. Prontas para dar o bote,1,1,1,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli
6485,👏🏽👏🏽👏🏽👏🏽👏🏽BRAVÍSSIMO NOSSO QUERIDO GÊNIO DEPUTADO EDUARDO BOLSONARO 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0,0,0,0,https://www.instagram.com/p/C4tzQ6YrvgD/,Eduardo Bolsonaro
733,Toma lixo esquerdalha !,1,1,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli
2788,Cuidado ao defender uma militante de esquerda. Ela se apegou a uma causa que nao tem soluçao. Há muito por tras da farça que ela se expõe.,0,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
2635,Essa menina é louca!! Aff!,1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
6213,"A propaganda é bonita, mas a realidade nas comunidades é diferente!",0,0,0,0,https://www.instagram.com/p/C1Wwy_YuxZ5/,Fernando Haddad
224,"Coisa feia, vai cuidar da sua casa,",1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli
5702,"Parabéns Benedita, pra cima deles",0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
3687,"@matthews_salles Que bobagem! O Glen ñ precisa da proteçao de ninguem! O flavinho, sim!",0,0,0,0,https://www.instagram.com/p/B1ejo45l4FI/,Fernando Haddad
2781,🇧🇷🇧🇷 bonequinha da mídia..,1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
3190,É vergonhoso vê uma cena desta...... Lamentável oque está se tornando o Brasil.,1,0,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
2094,"Isso é o anticristo, não tem vergonha na cara, de roubar os direitos de trabalhadores. Ao contrário dele que sempre mamou nas tetas do estado, e nunca criou um projeto se quer. E agora como um desgovernante tira direitos inclusive de eleitores dele como candidato. Um verdadeiro cara de pau.",1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
671,Quero ela na presidência no lugar desse incompetente,0,1,1,1,https://www.instagram.com/p/B2xPpppAUaN/,Manuela d'Ávila
5074,Rumo ao progresso meu amado BRASILLLLLLL 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0,0,0,0,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
1131,👹SILVIO DOIDO👈🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮 doente,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
3266,"Freixo deve tá assustado...parece que ligou para um dos mandantes na Noite do Crime 🤷‍♂️ eita , quanto mais mexe mais esquerdista surge no caso",1,0,1,1,https://www.instagram.com/p/C45ML5SODEv/,Manuela d'Ávila
3121,Passa a vergonha no crédito por favor... O dinheiro acabou!!!! 😂😂😂,1,0,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli
4228,Posso ser sincera com vc? Estes atos de nada adiantam... quem participa já eh eleitor da esquerda... gostaria de vê -los traçando estratégia para conquistar novos eleitores...,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad
5238,Parabéns exelencia nosso futuro presidente e nos tamos juntos companheiro abraço brigado,0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad
5794,Tem toma providências mesmo,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
583,"Pelo visto a justiça vai se ferrar com o volume de processos, as prisões vão entupir de gente. Tem que começar a prender o pessoal da Globo, folga, Uol, o globo, etc. Em dois tempos eles vão pressionar por mudanças.",1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
4530,A ministra é genial,0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
665,Demagogia Manipulada Sensacionalismo,1,1,1,1,https://www.instagram.com/p/B2xPpppAUaN/,Manuela d'Ávila
5655,@joicehasselmannoficial não vi você fazer nenhum comentário sobre a fala do @senadorhumberto pq será só a narrativa da direita vale o da esquerda não ?,0,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
1467,"Foi prá isso quê o Lula ladrão foi solto?? Quê vergonha, Brasil..",1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
3770,Não perco por nada😘😘,0,0,0,0,https://www.instagram.com/p/B1ejo45l4FI/,Fernando Haddad
2509,"Não existem mais homens como antigamente,esses a arquiteram a prisão de Lula,não passam de uns frouxos!",1,1,1,1,https://www.instagram.com/p/B55Fxu4F5Y5/,Gleisi Hoffmann
6688,Vim olhar os comentários pra ver se ainda tem receitas,0,0,0,0,https://www.instagram.com/p/C5ZV9mMucGn,Joice Hasselmann
5906,Parabéns unidos venceremos,0,0,0,0,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann
3994,Uma lição de como se deve respeitar o meio ambiente,0,0,0,0,https://www.instagram.com/p/B2xPpppAUaN/,Manuela d'Ávila
1969,Aqui não farroupilha!!!,1,1,0,1,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad
6267,Lula melhor presidente faço um apelo colocar em pauta a pec 101 dos sucamzeiro que combateu a malária no estado de Rondônia estamos com intoxicação crônica por DDT combati a malária dengue est. Está pec 101 está com presidente Artur lira pesso oração e ajuda dos senhores presidente da República Luiz Inácio Lula da Silva,0,0,0,0,https://www.instagram.com/p/Cy56zeNLzPE/,Fernando Haddad
2923,Vergonha até o invasor boulus tá no meio,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
4065,"""Conto de fadas sobre crescimento econômico eterno..."" excelente resumo. Tb ouvi isso na minha infância! Chega de falar de dinheiro, falemos de vidas!🌟",0,0,0,0,https://www.instagram.com/p/B2xPpppAUaN/,Manuela d'Ávila
4881,Oh lindeza da vida 😍😍😍😍,0,0,0,0,https://www.instagram.com/p/B5QeyE9lNSg/,Fernando Haddad
6552,A fumaça está dentro de casa difícil de viver nessa situação,0,0,0,0,https://www.instagram.com/p/CyTgWs3gTCI/,Manuela d'Ávila
237,💩💩💩💩 É isso que essa louca fala!🖕🖕,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli
4326,Eu adoro a @ledanagleoficial! Ela sim faz jornalismo de verdade!👏👏👏👏👏👏,0,0,0,0,https://www.instagram.com/p/B4K2nvnF3cE/,Eduardo Bolsonaro
3639,Lindos um colírio para todos!🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro
5075,@bolsonarosp porque o governo do meu glorioso estado pernambuco teima em fazer o lançamento do 13° do bolsa famila se é um progama federal que o Planalto pagará para todos os beneficiados do progama?,0,0,0,0,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
5424,"Vamos fazer assim, @jairmessiasbolsonaro e @gleisihoffmann - cada um coloca suas observações aqui.",0,0,0,0,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
591,"Veta tudo pois no abuso de autoridade eles TB vão derrubar eu sou a favor do ART 142 fecha esta merda cara e o STF caro também. Coloca uma base militar forte das três armas na cabeça do cachorro e vamos explorar tudo junto com nossos índios e exilar todos os traidores para cuba Venezuela limpa o Brasil dos anti patriotas a prisão perpétua para todos os ladrões do dinheiro público, Lula Cabral aí vai",1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
5354,Toda força para você e sua família 🙏🙌,0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad
4050,"Não existe agropecuária que seja boa pro meio ambiente, pros animais e pros seres humanos. O que ninguém fala é sobre como a Greta se alimenta, e a razão disso.",0,0,0,0,https://www.instagram.com/p/B2xPpppAUaN/,Manuela d'Ávila
4040,"sem industria, sem soberania. Não adianta nada ""não manufaturar"" se compramos de quem manufatura, e permitimos a destruição da Amazônia.",0,0,0,0,https://www.instagram.com/p/B2xPpppAUaN/,Manuela d'Ávila
1115,Nojo demais desse cara.,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
2646,Não estamos nem aí para a opinião dessa PIRRALHA!!!!,1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
5360,Melhor prefeito que São Paulo teve,0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad
2703,"É uma inocente útil ,pirralha vai lutar pela liberdade daquelas meninas ,são obrigadas a casar com 8 anos e morrem arrebentadas cadê a ONU ,Greta ,artistas super star e acabar com a fome na Venezuela ,África ,parem de ser hipócritas ,ela é usada pela esquerda Soros ,acorda Joice",1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
4959,"Carla, foca nas pautas e projetos! esqueça a Joice... bora pra frente!🙌🙌",0,0,0,0,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli
911,Falou em inglês nessa entrevista aí ? Burro 😂😂😂,1,1,1,1,https://www.instagram.com/p/B4K2nvnF3cE/,Eduardo Bolsonaro
6812,Avesso da pele: relato sensível da condição do negro na sociedade brasilera e a eterna dívida social!!,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
6358,Tamo junto meu presidente lula na cabeça e no coração,0,0,0,0,https://www.instagram.com/p/C5S1qxgNqzX/,Gleisi Hoffmann
2920,São um bando de invejosos!,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
817,"Leilane Neubarth ja foi jornalista de qualidade, NJ, nao passa de uma fanatica hater contra o Bolsonaro.. ela e A Cristina Lobo sao INTRAGAVEIS",1,1,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli
4981,Eu estou otimista🙏,0,0,0,0,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
4244,Ledinha melhor reporter de todos os tempos.,0,0,1,0,https://www.instagram.com/p/B4K2nvnF3cE/,Eduardo Bolsonaro
3724,foi genial dupla foda 👏👏👏👏,0,0,0,0,https://www.instagram.com/p/B1ejo45l4FI/,Fernando Haddad
2559,Vc acredita mesmo no que fala? Se não acredita é apenas mentirosa. Se acredita é doente mental.,1,1,1,1,https://www.instagram.com/p/B55Fxu4F5Y5/,Gleisi Hoffmann
3591,"Lindos, parabéns👏👏👏👏 amo❤️",0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro
6110,E ele tem esse poder?,0,0,0,0,https://www.instagram.com/p/C5gMnI0rOSg/,Eduardo Bolsonaro
659,"Falou e falou e não falou nada, só vejo ódio na vida dela. nada vê essa menina 😂😂😂😂😂😂",0,1,1,1,https://www.instagram.com/p/B2xPpppAUaN/,Manuela d'Ávila
468,Por que será? Bandido defende bandido,1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
